LW_ID,RSU_ID,LW_DATE,LW_FRONT,LW_BACK,DOOR_ZONE_FRONT,DOOR_ZONE_BACK,UPDATED_TIME,TRANSACTION_ID,SOURCE_CAR_NBR,POI_CODE,POI_NUM,MIN_BASELINE,MIN_BASELINE_UPDATED_TIME,THREE_HR_LW_MIN,PASSENGER_LEVEL,NUM_OF_PASSENGERS,DOOR_STATUS
220,7560,07/15/2020 10:43:24,66,61,1,1,07/15/2020 10:43:27,26286309,7656,0,0,62,07/15/2020 08:36:45,62,1,12,OPEN
269,7233,07/15/2020 10:43:24,68,61,1,0,07/15/2020 10:43:27,26286311,7234,BYD,30,64,07/15/2020 09:59:07,64,1,6,OPEN
270,7234,07/15/2020 10:43:24,64,60,1,1,07/15/2020 10:43:27,26286311,7234,BYD,30,62,07/15/2020 08:34:07,62,1,3,OPEN
154,7743,07/15/2020 10:43:24,67,60,1,0,07/15/2020 10:43:27,26286311,7234,BYD,30,63,07/15/2020 09:01:57,64,1,6,OPEN
155,7744,07/15/2020 10:43:24,66,60,1,1,07/15/2020 10:43:27,26286311,7234,BYD,30,63,07/15/2020 08:37:27,63,1,3,OPEN
194,7543,07/15/2020 10:43:24,68,61,1,0,07/15/2020 10:43:27,26286311,7234,BYD,30,63,07/15/2020 08:05:36,63,1,9,OPEN
195,7544,07/15/2020 10:43:24,65,60,1,1,07/15/2020 10:43:27,26286311,7234,BYD,30,62,07/15/2020 08:41:07,62,1,6,OPEN
202,7644,07/15/2020 10:43:24,68,58,1,1,07/15/2020 10:43:27,26286311,7234,BYD,30,61,07/15/2020 08:49:57,61,1,12,OPEN
203,7643,07/15/2020 10:43:24,67,61,1,0,07/15/2020 10:43:27,26286311,7234,BYD,30,63,07/15/2020 08:41:27,63,1,6,OPEN
1695,7761,07/15/2020 10:43:24,66,63,1,0,07/15/2020 10:43:27,26286311,7234,BYD,30,64,07/15/2020 09:39:27,64,1,6,OPEN
1696,7762,07/15/2020 10:43:24,66,61,1,1,07/15/2020 10:43:27,26286311,7234,BYD,30,63,07/15/2020 10:11:27,63,1,6,OPEN
358,7368,07/15/2020 10:43:24,67,59,1,1,07/15/2020 10:43:27,26286311,7234,BYD,30,62,07/15/2020 08:58:57,63,1,9,OPEN
359,7367,07/15/2020 10:43:24,67,61,1,0,07/15/2020 10:43:27,26286311,7234,BYD,30,63,07/15/2020 08:58:57,64,1,6,OPEN
89,7547,07/15/2020 10:43:24,67,62,1,0,07/15/2020 10:43:27,26286312,7548,0,0,64,07/15/2020 08:29:27,64,1,3,OPEN
90,7548,07/15/2020 10:43:24,68,60,1,1,07/15/2020 10:43:27,26286312,7548,0,0,64,07/15/2020 10:22:25,64,1,3,OPEN
314,7397,07/15/2020 10:43:24,69,62,0,0,07/15/2020 10:43:28,26286314,7398,0,0,64,07/15/2020 10:05:01,65,1,9,CLOSED
315,7398,07/15/2020 10:43:24,66,60,1,1,07/15/2020 10:43:28,26286314,7398,0,0,62,07/15/2020 09:28:41,62,1,6,OPEN
644,7474,07/15/2020 10:43:24,64,58,1,1,07/15/2020 10:43:28,26286314,7398,0,0,61,07/15/2020 09:56:41,61,1,3,OPEN
645,7473,07/15/2020 10:43:24,68,61,1,0,07/15/2020 10:43:28,26286314,7398,0,0,64,07/15/2020 07:46:21,64,1,6,OPEN
241,7602,07/15/2020 10:43:24,67,60,1,1,07/15/2020 10:43:28,26286314,7398,0,0,63,07/15/2020 10:21:01,63,1,6,OPEN
242,7601,07/15/2020 10:43:24,67,61,1,0,07/15/2020 10:43:28,26286314,7398,0,0,64,07/15/2020 10:09:31,64,1,3,OPEN
265,7195,07/15/2020 10:43:25,67,61,1,0,07/15/2020 10:43:28,26286315,7212,WSY,234,63,07/15/2020 08:04:47,64,1,6,OPEN
256,7140,07/15/2020 10:43:25,66,60,1,1,07/15/2020 10:43:28,26286315,7212,WSY,234,63,07/15/2020 09:54:48,63,1,3,OPEN
257,7139,07/15/2020 10:43:25,69,61,1,0,07/15/2020 10:43:28,26286315,7212,WSY,234,65,07/15/2020 07:52:27,65,1,3,OPEN
258,7600,07/15/2020 10:43:25,64,60,1,1,07/15/2020 10:43:28,26286315,7212,WSY,234,61,07/15/2020 08:03:08,62,1,6,OPEN
259,7599,07/15/2020 10:43:25,67,62,1,0,07/15/2020 10:43:28,26286315,7212,WSY,234,64,07/15/2020 09:08:27,65,1,6,OPEN
260,7464,07/15/2020 10:43:25,66,59,1,1,07/15/2020 10:43:28,26286315,7212,WSY,234,62,07/15/2020 09:11:27,62,1,3,OPEN
261,7463,07/15/2020 10:43:25,67,59,1,0,07/15/2020 10:43:28,26286315,7212,WSY,234,63,07/15/2020 10:01:27,63,0,0,OPEN
262,7212,07/15/2020 10:43:25,66,61,1,1,07/15/2020 10:43:28,26286315,7212,WSY,234,63,07/15/2020 08:06:08,63,1,3,OPEN
263,7211,07/15/2020 10:43:25,68,60,1,0,07/15/2020 10:43:28,26286315,7212,WSY,234,64,07/15/2020 09:36:27,64,0,0,OPEN
264,7196,07/15/2020 10:43:25,65,59,1,1,07/15/2020 10:43:28,26286315,7212,WSY,234,62,07/15/2020 08:04:47,62,1,3,OPEN
299,7305,07/15/2020 10:43:25,68,62,1,0,07/15/2020 10:43:28,26286316,7378,0,0,64,07/15/2020 10:26:57,64,1,6,OPEN
302,7326,07/15/2020 10:43:25,65,60,1,1,07/15/2020 10:43:28,26286316,7378,0,0,62,07/15/2020 09:44:47,62,1,3,OPEN
4018,7378,07/15/2020 10:43:25,66,59,1,1,07/15/2020 10:43:28,26286316,7378,0,0,61,07/15/2020 08:59:36,61,1,9,OPEN
4019,7377,07/15/2020 10:43:25,67,61,1,0,07/15/2020 10:43:28,26286316,7378,0,0,64,07/15/2020 10:42:17,64,1,3,OPEN
303,7225,07/15/2020 10:43:25,66,61,1,0,07/15/2020 10:43:28,26286316,7378,0,0,64,07/15/2020 10:38:37,64,0,0,OPEN
300,7306,07/15/2020 10:43:25,67,57,1,1,07/15/2020 10:43:28,26286316,7378,0,0,62,07/15/2020 08:32:37,62,0,0,OPEN
301,7325,07/15/2020 10:43:25,68,60,1,0,07/15/2020 10:43:28,26286316,7378,0,0,64,07/15/2020 10:42:07,64,1,3,OPEN
304,7226,07/15/2020 10:43:25,66,59,1,1,07/15/2020 10:43:28,26286316,7378,0,0,62,07/15/2020 10:42:07,63,1,3,OPEN
633,7227,07/15/2020 10:43:24,70,63,1,0,07/15/2020 10:43:28,26286318,7244,JAM,102,64,07/15/2020 09:05:36,64,1,15,OPEN
634,7228,07/15/2020 10:43:24,68,61,1,1,07/15/2020 10:43:28,26286318,7244,JAM,102,62,07/15/2020 10:17:28,63,1,18,OPEN
635,7077,07/15/2020 10:43:24,68,63,1,0,07/15/2020 10:43:28,26286318,7244,JAM,102,64,07/15/2020 09:05:22,64,1,9,OPEN
636,7078,07/15/2020 10:43:24,68,61,1,1,07/15/2020 10:43:28,26286318,7244,JAM,102,61,07/15/2020 10:26:05,63,1,21,OPEN
637,7243,07/15/2020 10:43:24,68,62,1,0,07/15/2020 10:43:28,26286318,7244,JAM,102,64,07/15/2020 10:05:48,65,1,6,OPEN
638,7244,07/15/2020 10:43:24,65,60,1,1,07/15/2020 10:43:28,26286318,7244,JAM,102,62,07/15/2020 08:21:01,62,1,6,OPEN
243,7770,07/15/2020 10:43:24,69,60,1,1,07/15/2020 10:43:28,26286318,7244,JAM,102,63,07/15/2020 08:22:01,63,1,9,OPEN
244,7769,07/15/2020 10:43:24,69,63,1,0,07/15/2020 10:43:28,26286318,7244,JAM,102,64,07/15/2020 09:08:27,64,1,12,OPEN
26,7835,07/15/2020 10:43:24,69,62,1,0,07/15/2020 10:43:28,26286319,7774,FPT-W,"20,064",64,07/15/2020 08:50:51,64,1,12,OPEN
27,7836,07/15/2020 10:43:24,68,60,1,1,07/15/2020 10:43:28,26286319,7774,FPT-W,"20,064",62,07/15/2020 08:49:46,62,1,15,OPEN
41,7773,07/15/2020 10:43:24,70,62,1,0,07/15/2020 10:43:28,26286319,7774,FPT-W,"20,064",65,07/15/2020 08:53:46,65,1,9,OPEN
42,7774,07/15/2020 10:43:24,69,60,1,1,07/15/2020 10:43:28,26286319,7774,FPT-W,"20,064",64,07/15/2020 08:43:32,64,1,6,OPEN
122,7336,07/15/2020 10:43:24,69,61,1,1,07/15/2020 10:43:28,26286319,7774,FPT-W,"20,064",63,07/15/2020 09:07:32,63,1,15,OPEN
140,7569,07/15/2020 10:43:24,68,62,1,0,07/15/2020 10:43:28,26286319,7774,FPT-W,"20,064",64,07/15/2020 09:45:12,64,1,9,OPEN
141,7570,07/15/2020 10:43:24,68,60,1,1,07/15/2020 10:43:28,26286319,7774,FPT-W,"20,064",62,07/15/2020 08:53:52,62,1,15,OPEN
235,7186,07/15/2020 10:43:24,68,60,1,1,07/15/2020 10:43:28,26286319,7774,FPT-W,"20,064",63,07/15/2020 10:23:32,63,1,9,OPEN
236,7185,07/15/2020 10:43:24,68,63,1,0,07/15/2020 10:43:28,26286319,7774,FPT-W,"20,064",64,07/15/2020 08:09:11,64,1,9,OPEN
4397,7732,07/15/2020 10:43:24,67,60,1,1,07/15/2020 10:43:28,26286319,7774,FPT-W,"20,064",62,07/15/2020 08:28:51,63,1,9,OPEN
4401,7731,07/15/2020 10:43:24,69,62,1,0,07/15/2020 10:43:28,26286319,7774,FPT-W,"20,064",64,07/15/2020 09:49:12,65,1,9,OPEN
123,7335,07/15/2020 10:43:24,68,61,1,0,07/15/2020 10:43:28,26286319,7774,FPT-W,"20,064",63,07/15/2020 08:52:52,64,1,9,OPEN
661,7257,07/15/2020 10:43:25,67,62,1,0,07/15/2020 10:43:28,26286320,7056,0,0,64,07/15/2020 10:41:48,65,1,3,OPEN
385,7292,07/15/2020 10:43:25,67,59,1,1,07/15/2020 10:43:28,26286320,7056,0,0,62,07/15/2020 08:19:56,62,1,9,OPEN
386,7291,07/15/2020 10:43:25,68,60,1,0,07/15/2020 10:43:28,26286320,7056,0,0,64,07/15/2020 08:05:48,64,0,0,OPEN
536,7056,07/15/2020 10:43:25,64,59,1,1,07/15/2020 10:43:28,26286320,7056,0,0,61,07/15/2020 09:43:28,61,1,3,OPEN
3614,7549,07/15/2020 10:43:25,66,61,1,0,07/15/2020 10:43:28,26286320,7056,0,0,63,07/15/2020 08:24:48,63,1,3,OPEN
3615,7550,07/15/2020 10:43:25,66,59,1,1,07/15/2020 10:43:28,26286320,7056,0,0,62,07/15/2020 10:03:28,62,1,6,OPEN
535,7055,07/15/2020 10:43:25,66,61,1,0,07/15/2020 10:43:28,26286320,7056,0,0,63,07/15/2020 08:39:08,63,1,6,OPEN
662,7258,07/15/2020 10:43:25,67,59,1,1,07/15/2020 10:43:28,26286320,7056,0,0,62,07/15/2020 10:00:22,63,1,6,OPEN
679,7490,07/15/2020 10:43:25,67,58,1,1,07/15/2020 10:43:28,26286321,7490,0,0,62,07/15/2020 10:37:48,63,1,3,OPEN
696,7277,07/15/2020 10:43:25,67,60,1,0,07/15/2020 10:43:28,26286321,7490,0,0,63,07/15/2020 10:10:48,64,1,6,OPEN
697,7278,07/15/2020 10:43:25,66,59,1,1,07/15/2020 10:43:28,26286321,7490,0,0,62,07/15/2020 09:45:05,62,1,6,OPEN
144,7105,07/15/2020 10:43:25,68,65,1,0,07/15/2020 10:43:28,26286321,7490,0,0,66,07/15/2020 08:00:08,66,1,6,OPEN
145,7106,07/15/2020 10:43:25,65,59,1,1,07/15/2020 10:43:28,26286321,7490,0,0,62,07/15/2020 09:15:48,62,0,0,OPEN
518,7293,07/15/2020 10:43:25,66,59,1,0,07/15/2020 10:43:28,26286321,7490,0,0,63,07/15/2020 10:37:08,63,0,0,OPEN
519,7294,07/15/2020 10:43:25,65,60,1,1,07/15/2020 10:43:28,26286321,7490,0,0,62,07/15/2020 10:13:54,62,1,6,OPEN
786,7718,07/15/2020 10:43:25,65,59,1,1,07/15/2020 10:43:28,26286321,7490,0,0,62,07/15/2020 09:38:09,62,1,3,OPEN
787,7717,07/15/2020 10:43:25,68,62,1,0,07/15/2020 10:43:28,26286321,7490,0,0,64,07/15/2020 09:39:08,64,1,6,OPEN
678,7489,07/15/2020 10:43:25,68,59,1,0,07/15/2020 10:43:28,26286321,7490,0,0,63,07/15/2020 09:39:48,63,1,6,OPEN
351,7016,07/15/2020 10:43:25,65,58,1,1,07/15/2020 10:43:29,26286323,7016,0,0,61,07/15/2020 08:16:56,62,1,3,OPEN
352,7015,07/15/2020 10:43:25,68,61,1,0,07/15/2020 10:43:29,26286323,7016,0,0,65,07/15/2020 10:21:41,65,0,0,OPEN
353,7604,07/15/2020 10:43:25,65,59,1,1,07/15/2020 10:43:29,26286323,7016,0,0,61,07/15/2020 08:08:00,61,1,6,OPEN
354,7603,07/15/2020 10:43:25,67,60,1,0,07/15/2020 10:43:29,26286323,7016,0,0,63,07/15/2020 09:22:58,64,1,6,OPEN
356,7555,07/15/2020 10:43:25,67,61,1,0,07/15/2020 10:43:29,26286323,7016,0,0,63,07/15/2020 09:31:17,64,1,6,OPEN
486,7013,07/15/2020 10:43:25,67,61,1,0,07/15/2020 10:43:29,26286323,7016,0,0,64,07/15/2020 09:26:20,64,1,3,OPEN
818,7545,07/15/2020 10:43:25,67,61,1,0,07/15/2020 10:43:29,26286323,7016,0,0,63,07/15/2020 08:18:20,63,1,9,OPEN
819,7546,07/15/2020 10:43:25,65,59,1,1,07/15/2020 10:43:29,26286323,7016,0,0,62,07/15/2020 09:22:58,62,1,3,OPEN
10953,7530,07/15/2020 10:43:25,67,60,1,1,07/15/2020 10:43:29,26286323,7016,0,0,62,07/15/2020 09:55:21,64,1,9,OPEN
10955,7529,07/15/2020 10:43:25,65,61,1,0,07/15/2020 10:43:29,26286323,7016,0,0,63,07/15/2020 08:07:57,63,1,3,OPEN
485,7014,07/15/2020 10:43:25,65,59,1,1,07/15/2020 10:43:29,26286323,7016,0,0,62,07/15/2020 10:20:58,62,1,3,OPEN
355,7556,07/15/2020 10:43:25,66,60,1,1,07/15/2020 10:43:29,26286323,7016,0,0,63,07/15/2020 10:22:38,63,1,3,OPEN
568,7793,07/15/2020 10:43:26,69,60,1,0,07/15/2020 10:43:29,26286325,7066,0,0,64,07/15/2020 09:29:49,65,1,6,OPEN
569,7794,07/15/2020 10:43:26,65,59,1,1,07/15/2020 10:43:29,26286325,7066,0,0,62,07/15/2020 08:44:48,62,1,3,OPEN
627,7141,07/15/2020 10:43:26,69,62,1,0,07/15/2020 10:43:29,26286325,7066,0,0,65,07/15/2020 09:20:28,66,1,6,OPEN
628,7142,07/15/2020 10:43:26,67,60,1,1,07/15/2020 10:43:29,26286325,7066,0,0,63,07/15/2020 09:32:29,63,1,3,OPEN
136,7633,07/15/2020 10:43:26,69,59,1,0,07/15/2020 10:43:29,26286325,7066,0,0,63,07/15/2020 09:10:28,64,1,6,OPEN
137,7634,07/15/2020 10:43:26,66,60,1,1,07/15/2020 10:43:29,26286325,7066,0,0,62,07/15/2020 08:36:48,63,1,6,OPEN
228,7584,07/15/2020 10:43:26,65,60,1,1,07/15/2020 10:43:29,26286325,7066,0,0,62,07/15/2020 07:47:28,62,1,3,OPEN
229,7583,07/15/2020 10:43:26,68,61,1,0,07/15/2020 10:43:29,26286325,7066,0,0,64,07/15/2020 07:47:08,64,1,3,OPEN
822,7621,07/15/2020 10:43:26,69,62,1,0,07/15/2020 10:43:29,26286325,7066,0,0,65,07/15/2020 09:37:29,65,1,3,OPEN
823,7622,07/15/2020 10:43:26,65,61,1,1,07/15/2020 10:43:29,26286325,7066,0,0,63,07/15/2020 09:03:48,63,1,3,OPEN
21816,7065,07/15/2020 10:43:26,68,61,1,0,07/15/2020 10:43:29,26286325,7066,0,0,65,07/15/2020 07:43:48,65,0,0,OPEN
21817,7066,07/15/2020 10:43:26,65,60,1,1,07/15/2020 10:43:29,26286325,7066,0,0,62,07/15/2020 07:57:28,63,1,3,OPEN
72,7268,07/15/2020 10:43:26,65,59,1,1,07/15/2020 10:43:29,26286327,7268,0,0,62,07/15/2020 08:28:44,62,0,0,OPEN
71,7267,07/15/2020 10:43:26,67,60,1,0,07/15/2020 10:43:29,26286327,7268,0,0,64,07/15/2020 10:25:49,64,0,0,OPEN
777,7803,07/15/2020 10:43:25,70,62,1,0,07/15/2020 10:43:29,26286328,7518,NAV-W,"20,148",65,07/15/2020 09:11:49,66,1,6,OPEN
778,7804,07/15/2020 10:43:25,67,61,1,1,07/15/2020 10:43:29,26286328,7518,NAV-W,"20,148",62,07/15/2020 09:11:09,63,1,12,OPEN
3305,7401,07/15/2020 10:43:25,70,64,1,0,07/15/2020 10:43:29,26286328,7518,NAV-W,"20,148",65,07/15/2020 08:07:59,65,1,15,OPEN
3306,7402,07/15/2020 10:43:25,66,62,1,1,07/15/2020 10:43:29,26286328,7518,NAV-W,"20,148",61,07/15/2020 09:10:09,62,1,18,OPEN
3720,7517,07/15/2020 10:43:25,255,255,1,0,07/15/2020 10:43:29,26286328,7518,NAV-W,"20,148",64,07/15/2020 01:25:16,64,0,-1,OPEN
3721,7518,07/15/2020 10:43:25,68,62,1,1,07/15/2020 10:43:29,26286328,7518,NAV-W,"20,148",62,07/15/2020 08:28:35,62,1,18,OPEN
588,7359,07/15/2020 10:43:26,67,61,1,0,07/15/2020 10:43:29,26286329,7360,IWD-W,"20,101",63,07/15/2020 08:41:54,64,1,9,OPEN
824,7313,07/15/2020 10:43:26,69,61,1,0,07/15/2020 10:43:29,26286329,7360,IWD-W,"20,101",65,07/15/2020 08:54:54,65,1,3,OPEN
825,7314,07/15/2020 10:43:26,66,59,0,1,07/15/2020 10:43:29,26286329,7360,IWD-W,"20,101",61,07/15/2020 09:21:35,62,1,9,CLOSED
3722,7729,07/15/2020 10:43:26,68,61,1,0,07/15/2020 10:43:29,26286329,7360,IWD-W,"20,101",64,07/15/2020 09:39:35,64,1,6,OPEN
3723,7730,07/15/2020 10:43:26,66,60,1,1,07/15/2020 10:43:29,26286329,7360,IWD-W,"20,101",63,07/15/2020 10:37:35,63,1,3,OPEN
3724,7541,07/15/2020 10:43:26,67,62,1,0,07/15/2020 10:43:29,26286329,7360,IWD-W,"20,101",64,07/15/2020 09:38:35,64,1,3,OPEN
3725,7542,07/15/2020 10:43:26,66,59,1,1,07/15/2020 10:43:29,26286329,7360,IWD-W,"20,101",62,07/15/2020 09:22:14,62,1,3,OPEN
589,7360,07/15/2020 10:43:26,67,60,1,1,07/15/2020 10:43:29,26286329,7360,IWD-W,"20,101",62,07/15/2020 09:36:55,63,1,9,OPEN
562,7431,07/15/2020 10:43:27,67,60,1,0,07/15/2020 10:43:29,26286331,7456,HPA,90,64,07/15/2020 09:22:02,64,0,0,OPEN
563,7432,07/15/2020 10:43:27,67,60,1,1,07/15/2020 10:43:29,26286331,7456,HPA,90,63,07/15/2020 09:28:22,64,1,3,OPEN
124,7004,07/15/2020 10:43:27,63,58,1,1,07/15/2020 10:43:29,26286331,7456,HPA,90,60,07/15/2020 09:48:42,61,1,3,OPEN
126,7456,07/15/2020 10:43:27,67,60,1,1,07/15/2020 10:43:29,26286331,7456,HPA,90,63,07/15/2020 09:45:03,63,1,6,OPEN
127,7455,07/15/2020 10:43:27,69,60,1,0,07/15/2020 10:43:29,26286331,7456,HPA,90,64,07/15/2020 09:32:23,65,1,3,OPEN
1052,7693,07/15/2020 10:43:27,69,62,1,0,07/15/2020 10:43:29,26286331,7456,HPA,90,65,07/15/2020 09:20:42,65,1,6,OPEN
1053,7694,07/15/2020 10:43:27,68,58,1,1,07/15/2020 10:43:29,26286331,7456,HPA,90,63,07/15/2020 08:00:02,63,1,3,OPEN
23283,7821,07/15/2020 10:43:27,68,62,1,0,07/15/2020 10:43:29,26286331,7456,HPA,90,65,07/15/2020 09:33:23,65,1,3,OPEN
23284,7822,07/15/2020 10:43:27,63,59,1,1,07/15/2020 10:43:29,26286331,7456,HPA,90,61,07/15/2020 09:29:03,61,0,0,OPEN
250,7465,07/15/2020 10:43:27,68,62,1,0,07/15/2020 10:43:29,26286331,7456,HPA,90,64,07/15/2020 10:37:03,65,1,6,OPEN
125,7003,07/15/2020 10:43:27,67,62,1,0,07/15/2020 10:43:29,26286331,7456,HPA,90,64,07/15/2020 09:07:42,64,1,3,OPEN
249,7466,07/15/2020 10:43:27,66,59,1,1,07/15/2020 10:43:29,26286331,7456,HPA,90,62,07/15/2020 09:03:42,63,1,3,OPEN
595,7751,07/15/2020 10:43:26,68,62,1,0,07/15/2020 10:43:29,26286332,7366,0,0,63,07/15/2020 08:17:27,63,1,12,OPEN
596,7752,07/15/2020 10:43:26,68,60,1,1,07/15/2020 10:43:29,26286332,7366,0,0,63,07/15/2020 08:13:43,63,1,9,OPEN
597,7809,07/15/2020 10:43:26,70,63,1,0,07/15/2020 10:43:29,26286332,7366,0,0,65,07/15/2020 07:46:42,65,1,12,OPEN
599,7365,07/15/2020 10:43:26,69,61,1,0,07/15/2020 10:43:29,26286332,7366,0,0,63,07/15/2020 08:44:47,64,1,12,OPEN
600,7366,07/15/2020 10:43:26,255,255,1,1,07/15/2020 10:43:29,26286332,7366,0,0,61,07/15/2020 08:50:23,62,0,-1,OPEN
659,7027,07/15/2020 10:43:26,69,60,1,0,07/15/2020 10:43:29,26286332,7366,0,0,63,07/15/2020 08:18:23,63,1,9,OPEN
660,7028,07/15/2020 10:43:26,67,60,1,1,07/15/2020 10:43:29,26286332,7366,0,0,63,07/15/2020 09:38:49,63,1,6,OPEN
452,7006,07/15/2020 10:43:26,69,59,0,1,07/15/2020 10:43:29,26286332,7366,0,0,63,07/15/2020 07:57:49,63,1,9,CLOSED
453,7005,07/15/2020 10:43:26,70,63,1,0,07/15/2020 10:43:29,26286332,7366,0,0,65,07/15/2020 08:08:43,65,1,9,OPEN
598,7810,07/15/2020 10:43:26,67,59,1,1,07/15/2020 10:43:29,26286332,7366,0,0,62,07/15/2020 09:37:43,63,1,9,OPEN
657,7733,07/15/2020 10:43:26,69,62,1,0,07/15/2020 10:43:29,26286334,7410,0,0,65,07/15/2020 10:35:25,65,1,6,OPEN
658,7734,07/15/2020 10:43:26,66,59,1,1,07/15/2020 10:43:29,26286334,7410,0,0,62,07/15/2020 08:11:24,62,1,6,OPEN
179,7746,07/15/2020 10:43:26,68,60,1,1,07/15/2020 10:43:29,26286334,7410,0,0,63,07/15/2020 08:46:39,63,1,6,OPEN
180,7745,07/15/2020 10:43:26,70,62,1,0,07/15/2020 10:43:29,26286334,7410,0,0,66,07/15/2020 08:03:39,66,1,3,OPEN
181,7418,07/15/2020 10:43:26,66,60,1,1,07/15/2020 10:43:29,26286334,7410,0,0,62,07/15/2020 07:56:04,62,1,9,OPEN
182,7409,07/15/2020 10:43:26,67,61,0,0,07/15/2020 10:43:29,26286334,7410,0,0,63,07/15/2020 09:54:59,63,1,6,CLOSED
188,7417,07/15/2020 10:43:26,68,63,1,0,07/15/2020 10:43:29,26286334,7410,0,0,65,07/15/2020 09:09:59,65,1,6,OPEN
780,7148,07/15/2020 10:43:26,67,61,1,1,07/15/2020 10:43:29,26286334,7410,0,0,63,07/15/2020 10:08:25,64,1,9,OPEN
4404,7042,07/15/2020 10:43:26,66,59,1,1,07/15/2020 10:43:29,26286334,7410,0,0,61,07/15/2020 09:41:39,61,1,9,OPEN
4405,7041,07/15/2020 10:43:26,67,61,1,0,07/15/2020 10:43:29,26286334,7410,0,0,64,07/15/2020 09:08:25,64,1,3,OPEN
184,7410,07/15/2020 10:43:26,67,60,1,1,07/15/2020 10:43:29,26286334,7410,0,0,62,07/15/2020 08:17:59,62,1,9,OPEN
781,7147,07/15/2020 10:43:26,69,62,1,0,07/15/2020 10:43:29,26286334,7410,0,0,64,07/15/2020 08:40:39,65,1,9,OPEN
552,7564,07/15/2020 10:43:25,67,62,1,1,07/15/2020 10:43:30,26286337,7742,JAM,102,61,07/15/2020 09:53:30,61,1,21,OPEN
553,7563,07/15/2020 10:43:25,68,64,1,0,07/15/2020 10:43:30,26286337,7742,JAM,102,63,07/15/2020 09:14:08,63,1,21,OPEN
646,7588,07/15/2020 10:43:25,68,61,1,1,07/15/2020 10:43:30,26286337,7742,JAM,102,62,07/15/2020 09:32:09,62,1,15,OPEN
647,7587,07/15/2020 10:43:25,70,64,1,0,07/15/2020 10:43:30,26286337,7742,JAM,102,64,07/15/2020 10:26:50,66,1,18,OPEN
785,7223,07/15/2020 10:43:25,70,64,1,0,07/15/2020 10:43:30,26286337,7742,JAM,102,66,07/15/2020 09:37:29,66,1,9,OPEN
2006,7741,07/15/2020 10:43:25,71,65,1,0,07/15/2020 10:43:30,26286337,7742,JAM,102,65,07/15/2020 08:38:09,65,1,18,OPEN
2007,7742,07/15/2020 10:43:25,69,60,1,1,07/15/2020 10:43:30,26286337,7742,JAM,102,63,07/15/2020 10:01:49,64,1,12,OPEN
784,7224,07/15/2020 10:43:25,67,60,1,1,07/15/2020 10:43:30,26286337,7742,JAM,102,62,07/15/2020 10:17:10,63,1,12,OPEN
593,7235,07/15/2020 10:43:26,70,62,1,0,07/15/2020 10:43:30,26286340,7652,0,0,64,07/15/2020 08:25:10,65,1,12,OPEN
594,7236,07/15/2020 10:43:26,70,61,1,1,07/15/2020 10:43:30,26286340,7652,0,0,64,07/15/2020 09:38:10,64,1,12,OPEN
602,7582,07/15/2020 10:43:26,67,61,1,1,07/15/2020 10:43:30,26286340,7652,0,0,63,07/15/2020 08:40:32,64,1,6,OPEN
603,7481,07/15/2020 10:43:26,69,63,1,0,07/15/2020 10:43:30,26286340,7652,0,0,63,07/15/2020 09:23:50,64,1,18,OPEN
45,7531,07/15/2020 10:43:26,69,62,1,0,07/15/2020 10:43:30,26286340,7652,0,0,64,07/15/2020 09:38:50,64,1,9,OPEN
46,7532,07/15/2020 10:43:26,67,60,1,1,07/15/2020 10:43:30,26286340,7652,0,0,62,07/15/2020 08:49:43,62,1,12,OPEN
49,7651,07/15/2020 10:43:26,70,63,1,0,07/15/2020 10:43:30,26286340,7652,0,0,65,07/15/2020 08:27:30,65,1,12,OPEN
50,7652,07/15/2020 10:43:26,69,62,1,1,07/15/2020 10:43:30,26286340,7652,0,0,64,07/15/2020 10:40:10,65,1,12,OPEN
524,7443,07/15/2020 10:43:26,67,65,1,0,07/15/2020 10:43:30,26286340,7652,0,0,64,07/15/2020 10:36:32,65,1,12,OPEN
604,7482,07/15/2020 10:43:26,70,62,1,1,07/15/2020 10:43:30,26286340,7652,0,0,64,07/15/2020 09:40:10,65,1,15,OPEN
601,7581,07/15/2020 10:43:26,68,62,1,0,07/15/2020 10:43:30,26286340,7652,0,0,64,07/15/2020 09:38:10,64,1,9,OPEN
525,7444,07/15/2020 10:43:26,67,60,1,1,07/15/2020 10:43:30,26286340,7652,0,0,63,07/15/2020 09:56:52,63,1,6,OPEN
284,7348,07/15/2020 10:43:28,63,61,1,1,07/15/2020 10:43:30,26286341,7112,HIL,86,62,07/15/2020 07:46:13,62,0,0,OPEN
285,7347,07/15/2020 10:43:28,67,59,1,0,07/15/2020 10:43:30,26286341,7112,HIL,86,63,07/15/2020 08:10:26,63,0,0,OPEN
286,7510,07/15/2020 10:43:28,64,59,1,1,07/15/2020 10:43:30,26286341,7112,HIL,86,61,07/15/2020 10:08:07,61,1,3,OPEN
288,7112,07/15/2020 10:43:28,65,58,1,1,07/15/2020 10:43:30,26286341,7112,HIL,86,62,07/15/2020 07:54:53,62,0,0,OPEN
289,7111,07/15/2020 10:43:28,67,59,1,0,07/15/2020 10:43:30,26286341,7112,HIL,86,63,07/15/2020 08:31:30,63,1,3,OPEN
332,7002,07/15/2020 10:43:28,64,60,1,1,07/15/2020 10:43:30,26286341,7112,HIL,86,62,07/15/2020 08:31:06,62,1,3,OPEN
